ts,tipo_transporte,linea,parada_id,zona,lat,lon,pasajeros,estado
2025-02-09 15:36:00,Metro,Metro_4,ST109,Salamanca,40.41786312628727,-3.6851850339278727,67,Avería
2025-01-23 10:27:00,Metro,Metro_6,ST106,Chamberí,40.44175353422043,-3.708998155335668,69,Retraso
2025-01-13 09:58:00,Metro,Metro_7,ST066,Chamberí,40.43701654149142,-3.716708430067548,66,Retraso
2025-01-08 23:09:00,Metro,Metro_6,ST141,Moncloa,40.41615621945869,-3.67042881635216,29,Avería
2025-01-18 05:38:00,Metro,Metro_1,ST015,Lavapiés,40.449894018730944,-3.6988528789505217,114,En Servicio
2025-01-25 07:39:00,Metro,Metro_4,ST092,Centro,40.410946051782005,-3.7146752354659625,92,Retraso
2025-01-23 15:30:00,Autobús,Bus_9,ST099,Moncloa,40.41350412646574,-3.7086922068644586,90,Retraso
2025-02-28 14:11:00,Autobús,Bus_10,ST047,Centro,40.44584350374476,-3.6856981678024208,108,En Servicio
2025-01-07 02:41:00,Metro,Metro_4,ST157,Salamanca,40.4474546793547,-3.68578200783886,92,Avería
2025-01-04 10:06:00,Metro,Metro_2,ST103,Chamberí,40.401934587556,-3.6911211218742914,57,En Servicio
2025-02-25 20:07:00,Autobús,Bus_8,ST110,Salamanca,40.44574963753456,-3.6903944078788737,42,En Servicio
2025-01-11 08:06:00,Autobús,Bus_7,ST130,Moncloa,40.42078791112267,-3.67996067073613,21,Avería
2025-02-16 07:46:00,Metro,Metro_7,ST004,Sol,40.44108632285653,-3.7063390270634877,71,Avería
2025-02-08 12:16:00,Metro,Metro_6,ST081,Sol,40.40640893676321,-3.703911421224579,37,Retraso
2025-01-23 11:14:00,Autobús,Bus_14,ST072,Centro,40.4490108387192,-3.70537537287451,31,En Servicio
2025-01-27 05:22:00,Metro,Metro_1,ST009,Lavapiés,40.407749406699736,-3.6702299372417717,71,Retraso
2025-02-12 06:58:00,Autobús,Bus_9,ST145,Salamanca,40.402216681198965,-3.6944254020085725,33,Retraso
2025-02-02 13:05:00,Metro,Metro_3,ST175,Centro,40.40891610324216,-3.6897449048481903,100,En Servicio
2025-02-02 03:44:00,Metro,Metro_5,ST150,Salamanca,40.448587991185704,-3.692761593894773,35,Retraso
2025-01-20 17:26:00,Autobús,Bus_7,ST150,Moncloa,40.43597179712556,-3.6719670455019373,68,Retraso
2025-01-18 03:02:00,Metro,Metro_6,ST180,Centro,40.435634575608546,-3.692358588432467,70,Avería
2025-01-03 00:47:00,Autobús,Bus_9,ST086,Lavapiés,40.44999397479982,-3.679308903703723,59,En Servicio
2025-01-27 14:40:00,Autobús,Bus_8,ST052,Sol,40.40033195910006,-3.70965254013923,67,En Servicio
2025-02-20 14:19:00,Metro,Metro_6,ST140,Moncloa,40.407078957754926,-3.6846609215405155,45,Avería
2025-02-09 03:36:00,Metro,Metro_5,ST010,Lavapiés,40.43411344942104,-3.6701035418259536,61,Retraso
2025-01-06 12:42:00,Metro,Metro_3,ST146,Sol,40.43205782496951,-3.70870729714996,104,Retraso
2025-02-04 12:45:00,Metro,Metro_6,ST017,Moncloa,40.414403629077555,-3.711562959948004,99,En Servicio
2025-02-18 11:28:00,Metro,Metro_3,ST118,Moncloa,40.449374279584234,-3.6833330233211927,73,Retraso
2025-01-20 03:05:00,Autobús,Bus_3,ST152,Chamberí,40.40191319700376,-3.7183864978388748,62,Avería
2025-02-04 07:12:00,Autobús,Bus_9,ST121,Retiro,40.42341207827798,-3.7008967450130323,118,En Servicio
2025-01-02 21:48:00,Autobús,Bus_7,ST038,Centro,40.40698513179187,-3.6932382072782044,48,En Servicio
2025-02-23 13:21:00,Autobús,Bus_5,ST019,Chamberí,40.410225351270505,-3.6726991271655836,32,En Servicio
2025-01-21 21:26:00,Metro,Metro_4,ST039,Retiro,40.43427116011008,-3.678833211952961,79,Avería
2025-01-30 10:02:00,Autobús,Bus_9,ST108,Lavapiés,40.41635636613344,-3.7034470485436652,85,Avería
2025-01-24 05:45:00,Metro,Metro_5,ST009,Lavapiés,40.43628163584478,-3.706584628548821,115,Retraso
2025-01-21 09:37:00,Autobús,Bus_10,ST156,Centro,40.435078843294015,-3.690968366967561,89,Avería
2025-02-11 15:14:00,Metro,Metro_6,ST095,Retiro,40.43921528600878,-3.673900603202593,77,En Servicio
2025-01-06 18:30:00,Metro,Metro_5,ST129,Retiro,40.44175825228874,-3.7005632602091993,4,Avería
2025-01-02 05:00:00,Metro,Metro_5,ST119,Salamanca,40.43113826971839,-3.7061414618497253,110,Avería
2025-01-03 17:55:00,Metro,Metro_2,ST026,Sol,40.42840135568146,-3.6887800970764597,16,Avería
2025-01-24 14:55:00,Autobús,Bus_7,ST062,Salamanca,40.411498450983714,-3.707349696501227,28,Avería
2025-02-25 02:04:00,Metro,Metro_1,ST026,Sol,40.44727717565998,-3.700273096767869,118,Avería
2025-02-16 03:07:00,Autobús,Bus_5,ST121,Retiro,40.42246278417947,-3.6961780741302683,59,En Servicio
2025-02-24 02:27:00,Autobús,Bus_9,ST037,Centro,40.40287945645726,-3.6856490800347665,6,Retraso
2025-02-08 09:26:00,Autobús,Bus_2,ST010,Chamberí,40.40920072136573,-3.685333792106419,56,Avería
2025-01-22 02:40:00,Metro,Metro_3,ST018,Centro,40.443901346456414,-3.7172546434570517,53,Avería
2025-02-12 11:05:00,Autobús,Bus_4,ST129,Sol,40.40661964032508,-3.703269854997237,19,Retraso
2025-02-15 00:58:00,Metro,Metro_2,ST141,Retiro,40.43421740121691,-3.6934675055647226,112,Avería
2025-02-17 11:37:00,Autobús,Bus_13,ST004,Sol,40.4480698743624,-3.6731989389404838,82,En Servicio
2025-02-22 14:25:00,Autobús,Bus_6,ST107,Retiro,40.410275402317794,-3.699728626673898,73,Retraso
2025-01-09 03:28:00,Autobús,Bus_6,ST070,Retiro,40.4265991257153,-3.6724396671175836,35,Retraso
2025-01-26 09:33:00,Metro,Metro_7,ST013,Lavapiés,40.441913942726764,-3.677927437355124,14,Avería
2025-01-30 21:11:00,Metro,Metro_6,ST157,Lavapiés,40.42385637784024,-3.6991982269957893,75,En Servicio
2025-02-23 14:22:00,Metro,Metro_3,ST083,Sol,40.449031162173526,-3.695178994612939,75,Avería
2025-01-14 04:21:00,Autobús,Bus_5,ST111,Sol,40.44189492564421,-3.703804372192386,4,Retraso
2025-02-11 01:33:00,Metro,Metro_2,ST019,Chamberí,40.41179565447479,-3.708197706257825,118,Avería
2025-01-18 04:44:00,Autobús,Bus_6,ST064,Sol,40.44902693872845,-3.701886266295482,4,Avería
2025-01-20 03:32:00,Metro,Metro_7,ST006,Lavapiés,40.43399872046382,-3.706128910858016,94,Retraso
2025-02-14 20:22:00,Autobús,Bus_10,ST135,Sol,40.430970117047416,-3.6762463403944037,80,Retraso
2025-01-10 13:27:00,Metro,Metro_7,ST071,Chamberí,40.43769760493636,-3.6947329686505936,83,En Servicio
2025-02-14 02:02:00,Autobús,Bus_14,ST079,Moncloa,40.446433832104546,-3.6757281396351926,16,Retraso
2025-02-22 05:30:00,Metro,Metro_6,ST114,Moncloa,40.4205803323181,-3.682551194571585,102,Avería
2025-01-22 03:40:00,Autobús,Bus_11,ST191,Retiro,40.42975859884759,-3.6815786686275627,13,Avería
2025-01-11 21:51:00,Autobús,Bus_14,ST149,Moncloa,40.44749680789844,-3.710602571403317,22,Avería
2025-02-02 12:57:00,Metro,Metro_1,ST038,Salamanca,40.40746647959012,-3.697881340724552,69,En Servicio
2025-02-25 07:31:00,Metro,Metro_3,ST096,Chamberí,40.44491967612819,-3.673137357045388,16,Avería
2025-02-12 11:33:00,Metro,Metro_2,ST048,Centro,40.449071203814285,-3.688580749332531,98,En Servicio
2025-01-12 02:14:00,Autobús,Bus_5,ST117,Chamberí,40.41475060029623,-3.685998482122778,110,Retraso
2025-02-05 04:44:00,Autobús,Bus_1,ST126,Retiro,40.432661297562284,-3.6821437485022415,59,Retraso
2025-01-14 18:47:00,Autobús,Bus_1,ST007,Moncloa,40.41259005925794,-3.7174464488331913,32,Avería
2025-02-27 21:42:00,Autobús,Bus_7,ST109,Chamberí,40.41493311636593,-3.708649186296425,86,Avería
2025-02-25 22:27:00,Metro,Metro_5,ST031,Lavapiés,40.40693261191222,-3.7119788220240073,32,Retraso
2025-02-27 10:36:00,Metro,Metro_2,ST005,Sol,40.41539043438983,-3.70584142515968,103,Retraso
2025-02-01 20:35:00,Autobús,Bus_13,ST111,Retiro,40.43861270842422,-3.7108309205743684,73,Retraso
2025-02-18 11:26:00,Autobús,Bus_3,ST121,Chamberí,40.419730327341604,-3.7108854016734707,18,Avería
2025-02-20 02:19:00,Autobús,Bus_6,ST152,Moncloa,40.428215309512396,-3.704508528009481,34,Retraso
2025-02-10 15:13:00,Autobús,Bus_1,ST186,Lavapiés,40.43291834754454,-3.717257035851972,104,Avería
2025-01-23 10:19:00,Metro,Metro_5,ST117,Moncloa,40.40467776674886,-3.692263366218895,109,Avería
2025-02-05 13:16:00,Metro,Metro_3,ST115,Sol,40.42194094107396,-3.7016641533115555,41,En Servicio
2025-02-14 13:49:00,Autobús,Bus_14,ST021,Lavapiés,40.4405477613699,-3.6789895117559457,29,Avería
2025-01-02 16:53:00,Autobús,Bus_3,ST100,Salamanca,40.443416483146144,-3.6891180459319957,95,En Servicio
2025-02-26 14:58:00,Metro,Metro_7,ST196,Centro,40.44271380389619,-3.70499975838302,65,Avería
2025-01-06 21:45:00,Metro,Metro_4,ST059,Lavapiés,40.44357975463914,-3.670912562506389,44,Avería
2025-02-07 00:05:00,Autobús,Bus_15,ST075,Centro,40.4041051655236,-3.684616072278268,84,Avería
2025-01-31 11:01:00,Autobús,Bus_7,ST171,Retiro,40.44102557329877,-3.6742906468107477,8,Retraso
2025-02-06 16:30:00,Metro,Metro_6,ST157,Sol,40.40956454949911,-3.7124087252081757,99,En Servicio
2025-01-11 23:26:00,Metro,Metro_2,ST171,Chamberí,40.402026290985866,-3.7032573682250645,68,Avería
2025-02-03 15:22:00,Autobús,Bus_15,ST149,Sol,40.44679564169786,-3.672920730738231,1,En Servicio
2025-01-13 04:19:00,Metro,Metro_6,ST170,Sol,40.40985397662258,-3.6931128723998947,8,Avería
2025-01-13 05:34:00,Autobús,Bus_9,ST151,Lavapiés,40.41519947391336,-3.6881091747809345,91,Avería
2025-01-02 14:53:00,Metro,Metro_6,ST156,Chamberí,40.41315066393822,-3.6819745333432228,113,Retraso
2025-02-18 10:43:00,Autobús,Bus_12,ST024,Moncloa,40.43622129741942,-3.7199180831118386,48,En Servicio
2025-03-01 22:05:00,Autobús,Bus_1,ST084,Moncloa,40.40653664174404,-3.7100322875652876,60,Retraso
2025-01-27 14:25:00,Autobús,Bus_8,ST020,Moncloa,40.425935050038525,-3.717821223693728,34,Retraso
2025-01-06 20:34:00,Metro,Metro_7,ST064,Chamberí,40.443036626073564,-3.6842558489813175,68,Avería
2025-02-12 18:24:00,Metro,Metro_2,ST139,Sol,40.41069333820638,-3.714330653609471,104,En Servicio
2025-02-19 06:16:00,Autobús,Bus_1,ST097,Centro,40.446692435572814,-3.6932143664136237,111,Retraso
2025-02-23 20:39:00,Metro,Metro_5,ST048,Lavapiés,40.44002226482254,-3.7184166946141484,18,Retraso
2025-01-17 05:42:00,Autobús,Bus_5,ST181,Retiro,40.41798656827684,-3.698433129371581,108,Retraso
2025-01-21 21:14:00,Metro,Metro_4,ST047,Centro,40.44644493237785,-3.688680614943475,63,En Servicio
2025-02-28 21:25:00,Metro,Metro_3,ST054,Salamanca,40.44083877973374,-3.715898685869297,107,En Servicio
2025-02-16 21:34:00,Autobús,Bus_12,ST091,Lavapiés,40.41011559042959,-3.70719481580455,15,Retraso
2025-02-23 20:41:00,Metro,Metro_1,ST077,Lavapiés,40.402246672534126,-3.7137492623387995,6,Retraso
2025-01-07 15:21:00,Autobús,Bus_14,ST176,Retiro,40.44294654406228,-3.7016612034064162,116,Avería
2025-01-24 22:00:00,Autobús,Bus_2,ST162,Centro,40.42570337239847,-3.7020833026894873,102,Retraso
2025-02-19 17:24:00,Metro,Metro_1,ST047,Salamanca,40.424019695677686,-3.6815541159973666,11,Retraso
2025-01-07 17:30:00,Metro,Metro_6,ST095,Centro,40.42954018091196,-3.702385641612919,53,Avería
2025-02-05 14:54:00,Autobús,Bus_2,ST057,Centro,40.43458741594677,-3.7063554999722186,116,Retraso
2025-01-29 12:11:00,Metro,Metro_6,ST093,Sol,40.40774675261984,-3.6944293247760402,10,Avería
2025-01-26 19:30:00,Metro,Metro_5,ST192,Sol,40.41855110680972,-3.6859381727299727,111,En Servicio
2025-01-30 03:59:00,Metro,Metro_2,ST094,Retiro,40.43152016145232,-3.687208320324343,43,En Servicio
2025-02-19 07:51:00,Metro,Metro_7,ST117,Moncloa,40.43161945812611,-3.7142705261603837,26,En Servicio
2025-01-02 18:05:00,Autobús,Bus_12,ST167,Retiro,40.42843537436258,-3.7095304082615836,81,Retraso
2025-01-06 03:25:00,Metro,Metro_6,ST124,Retiro,40.40569929812835,-3.6852425827249182,41,Retraso
2025-02-14 03:27:00,Metro,Metro_7,ST090,Lavapiés,40.4082125433087,-3.701740612929341,99,En Servicio
2025-02-16 21:46:00,Autobús,Bus_1,ST136,Salamanca,40.405342597494304,-3.6863816580301685,40,Retraso
2025-02-08 02:28:00,Metro,Metro_4,ST050,Centro,40.420685440938534,-3.6909820583295434,66,Avería
2025-02-26 14:52:00,Autobús,Bus_11,ST019,Salamanca,40.40775661539699,-3.6758042061321707,30,Avería
2025-02-12 15:36:00,Metro,Metro_7,ST136,Salamanca,40.448011779413775,-3.7061473496085835,10,En Servicio
2025-02-17 22:20:00,Metro,Metro_6,ST096,Chamberí,40.42562076100848,-3.7123847724823396,82,Retraso
2025-01-01 13:39:00,Metro,Metro_3,ST162,Sol,40.407653614627115,-3.7053746364982216,51,Retraso
2025-01-27 23:17:00,Autobús,Bus_10,ST019,Salamanca,40.446560930415856,-3.718035191099073,30,Avería
2025-01-29 19:51:00,Metro,Metro_6,ST186,Centro,40.44693126494771,-3.6715355323950463,79,En Servicio
2025-03-01 06:51:00,Metro,Metro_1,ST134,Salamanca,40.406440325117565,-3.703986168272538,49,Avería
2025-02-01 02:24:00,Metro,Metro_4,ST166,Lavapiés,40.44711803877329,-3.7147162281436072,60,Retraso
2025-01-30 12:29:00,Autobús,Bus_9,ST132,Salamanca,40.436198700829316,-3.701474017056979,107,Avería
2025-02-18 15:30:00,Metro,Metro_3,ST135,Retiro,40.428194142846145,-3.6867408439270277,66,Retraso
2025-01-31 17:48:00,Metro,Metro_7,ST084,Chamberí,40.43443291472919,-3.672726325869676,64,Avería
2025-01-14 01:23:00,Metro,Metro_5,ST171,Chamberí,40.439901415279785,-3.6767858125996105,42,Avería
2025-01-15 12:27:00,Autobús,Bus_15,ST067,Moncloa,40.41161596908651,-3.6889771491032084,118,Retraso
2025-01-13 01:38:00,Metro,Metro_4,ST069,Retiro,40.41880416409355,-3.716695125431506,68,Retraso
2025-01-04 12:55:00,Metro,Metro_6,ST073,Sol,40.41975337141109,-3.710650213146344,89,Avería
2025-01-06 05:00:00,Metro,Metro_6,ST094,Centro,40.4233967839171,-3.670861842082521,67,En Servicio
2025-02-02 06:08:00,Autobús,Bus_12,ST163,Chamberí,40.404102750357936,-3.688040418568046,74,En Servicio
2025-01-02 07:24:00,Autobús,Bus_15,ST186,Moncloa,40.42208362623087,-3.6950002787502076,49,Avería
2025-02-13 01:28:00,Metro,Metro_4,ST068,Centro,40.400655688686356,-3.680473450263834,115,Avería
2025-02-28 17:06:00,Metro,Metro_6,ST143,Lavapiés,40.43224182652422,-3.7132403015287054,71,Avería
2025-02-11 22:02:00,Autobús,Bus_15,ST133,Salamanca,40.42345168886392,-3.6803701002092577,14,Retraso
2025-02-11 08:57:00,Autobús,Bus_13,ST060,Chamberí,40.41741089858818,-3.6858588560255483,72,Avería
2025-03-01 19:19:00,Metro,Metro_7,ST031,Sol,40.4321342178828,-3.6900980487004573,94,Avería
2025-01-05 07:56:00,Metro,Metro_2,ST082,Retiro,40.40184185411815,-3.6782250582007663,91,Retraso
2025-01-05 02:10:00,Metro,Metro_4,ST189,Retiro,40.43508266092168,-3.708334144294843,39,En Servicio
2025-02-27 10:51:00,Metro,Metro_4,ST083,Sol,40.41845177390913,-3.7083750708620076,14,En Servicio
2025-02-08 11:47:00,Autobús,Bus_15,ST111,Sol,40.41297302510974,-3.6916650871986456,120,En Servicio
2025-01-08 17:25:00,Metro,Metro_2,ST137,Retiro,40.43700594410576,-3.676971272353022,5,Avería
2025-01-20 22:51:00,Metro,Metro_5,ST158,Sol,40.4350415425059,-3.715095026474929,24,Avería
2025-02-02 06:38:00,Autobús,Bus_1,ST142,Lavapiés,40.41758696853386,-3.7081732996686334,20,Avería
2025-02-28 10:13:00,Autobús,Bus_15,ST186,Lavapiés,40.435404402456115,-3.6880788634051207,96,En Servicio
2025-03-01 06:06:00,Autobús,Bus_7,ST172,Chamberí,40.426800097391975,-3.715749477459101,76,En Servicio
2025-01-24 14:57:00,Autobús,Bus_3,ST035,Retiro,40.44847001477424,-3.6937701863448176,58,Retraso
2025-02-13 20:01:00,Metro,Metro_2,ST092,Chamberí,40.44698584550851,-3.7132905079161747,76,En Servicio
2025-02-28 08:36:00,Metro,Metro_2,ST124,Chamberí,40.44385294712567,-3.689844800276913,1,Retraso
2025-02-15 07:15:00,Autobús,Bus_3,ST069,Lavapiés,40.431705675572694,-3.7054052181731283,23,Retraso
2025-01-22 09:58:00,Autobús,Bus_2,ST155,Chamberí,40.43599101727039,-3.7093492577229816,0,Avería
2025-01-06 01:13:00,Metro,Metro_2,ST196,Chamberí,40.41496305838695,-3.680496733340539,73,En Servicio
2025-01-06 00:24:00,Autobús,Bus_7,ST113,Salamanca,40.418759775115156,-3.6753070946159356,111,Avería
2025-01-14 23:34:00,Metro,Metro_6,ST115,Retiro,40.42650035100551,-3.693831550084667,1,En Servicio
2025-01-16 12:39:00,Metro,Metro_3,ST077,Salamanca,40.41295651159444,-3.6760721454492398,4,Avería
2025-01-01 03:55:00,Autobús,Bus_13,ST153,Centro,40.43137281464845,-3.6965057248311703,81,Avería
2025-01-20 12:38:00,Autobús,Bus_13,ST134,Salamanca,40.429462819483334,-3.6862191435527407,75,En Servicio
2025-02-13 16:14:00,Autobús,Bus_4,ST068,Retiro,40.410490681295975,-3.6923022092779743,22,En Servicio
2025-02-10 15:43:00,Metro,Metro_5,ST152,Sol,40.405526131712556,-3.7073987364175434,2,Retraso
2025-02-14 09:30:00,Autobús,Bus_7,ST036,Chamberí,40.43142106280756,-3.6844566687460976,102,Avería
2025-02-16 13:50:00,Metro,Metro_4,ST072,Sol,40.44443443758582,-3.7110728216584703,38,En Servicio
2025-02-05 00:13:00,Metro,Metro_5,ST047,Sol,40.40379135319078,-3.6971455590814,57,En Servicio
2025-02-11 07:21:00,Autobús,Bus_2,ST049,Centro,40.44582861202417,-3.708621703863823,68,Retraso
2025-01-18 10:13:00,Autobús,Bus_2,ST099,Lavapiés,40.44978221678104,-3.7162968889941848,77,En Servicio
2025-01-07 05:20:00,Autobús,Bus_12,ST131,Salamanca,40.41721238783931,-3.6890377664490868,84,Avería
2025-02-08 02:36:00,Metro,Metro_7,ST043,Chamberí,40.41749991768953,-3.712073646213422,106,Avería
2025-01-11 05:08:00,Autobús,Bus_10,ST140,Centro,40.4208253901578,-3.7028140431123635,111,Avería
2025-01-15 21:28:00,Metro,Metro_2,ST050,Lavapiés,40.41496945335432,-3.679634568743213,88,En Servicio
2025-01-29 00:11:00,Autobús,Bus_12,ST049,Centro,40.41515053691461,-3.678548323870807,64,Retraso
2025-02-26 09:07:00,Metro,Metro_3,ST116,Sol,40.42073807048101,-3.693578742280632,44,Avería
2025-02-20 15:23:00,Autobús,Bus_3,ST024,Centro,40.40228233364774,-3.6856178353880096,21,En Servicio
2025-01-31 03:54:00,Metro,Metro_5,ST092,Chamberí,40.423329864015635,-3.696821288971318,38,Retraso
2025-02-26 18:31:00,Metro,Metro_4,ST016,Retiro,40.41591874520633,-3.6989723032262614,107,En Servicio
2025-01-05 10:17:00,Autobús,Bus_3,ST175,Moncloa,40.40501356371655,-3.677533823771187,79,Avería
2025-02-24 08:46:00,Autobús,Bus_11,ST157,Retiro,40.41996206229153,-3.7088750996707676,111,Avería
2025-01-29 19:02:00,Metro,Metro_4,ST152,Moncloa,40.43242670339883,-3.6902207911914626,61,En Servicio
2025-02-07 17:43:00,Autobús,Bus_2,ST008,Moncloa,40.44277844003381,-3.6792173684216674,95,Retraso
2025-01-20 16:17:00,Autobús,Bus_13,ST059,Sol,40.44556876435166,-3.712988684269428,54,Retraso
2025-01-07 20:43:00,Metro,Metro_1,ST129,Retiro,40.40044741913031,-3.7135881027843913,50,Avería
2025-02-07 22:08:00,Autobús,Bus_12,ST060,Salamanca,40.4093794080258,-3.719982697192602,21,En Servicio
2025-01-08 18:04:00,Autobús,Bus_9,ST043,Retiro,40.42740095312486,-3.695688309616874,113,Avería
2025-01-08 00:28:00,Autobús,Bus_15,ST164,Centro,40.44077970646378,-3.7143734106710897,79,En Servicio
2025-01-14 21:11:00,Metro,Metro_5,ST043,Centro,40.437441009638626,-3.719555418855359,59,En Servicio
2025-01-07 17:25:00,Metro,Metro_1,ST199,Lavapiés,40.43879909473352,-3.6860962072785823,31,Retraso
2025-02-10 16:18:00,Metro,Metro_6,ST102,Lavapiés,40.423182958040215,-3.7061897301543802,70,Avería
2025-02-20 12:56:00,Autobús,Bus_8,ST066,Lavapiés,40.42399282195616,-3.7107227024262808,100,Avería
2025-02-22 21:47:00,Metro,Metro_6,ST117,Chamberí,40.42837673798098,-3.7004335889864874,98,Avería
2025-02-17 18:22:00,Metro,Metro_6,ST057,Salamanca,40.44184129330394,-3.7022671500590416,20,En Servicio
2025-01-24 14:26:00,Metro,Metro_4,ST042,Salamanca,40.40515190234523,-3.715603867719821,63,Retraso
2025-01-02 08:21:00,Metro,Metro_7,ST160,Salamanca,40.44762176674004,-3.6929996574149384,28,En Servicio
2025-02-17 18:57:00,Autobús,Bus_13,ST109,Chamberí,40.43301268919043,-3.6872947947991483,79,Retraso
2025-02-10 20:59:00,Autobús,Bus_7,ST198,Salamanca,40.40698164212074,-3.697556237569214,24,Avería
2025-01-06 22:54:00,Autobús,Bus_2,ST193,Chamberí,40.40340668495838,-3.7197100153259637,0,Avería
2025-02-10 07:29:00,Autobús,Bus_12,ST184,Retiro,40.40635547229669,-3.7065385113766958,91,Avería
2025-02-21 11:07:00,Metro,Metro_6,ST071,Salamanca,40.44788714396279,-3.699671957040027,56,En Servicio
2025-01-15 23:25:00,Metro,Metro_7,ST142,Moncloa,40.40861353876911,-3.693641290410373,44,Avería
2025-02-28 06:04:00,Metro,Metro_6,ST192,Moncloa,40.44302363175824,-3.716721364732879,113,En Servicio
2025-01-13 16:10:00,Metro,Metro_2,ST076,Centro,40.41413261514674,-3.7146287070271624,85,Retraso
2025-02-19 08:12:00,Autobús,Bus_6,ST004,Salamanca,40.423278958042836,-3.700934789884888,40,Retraso
2025-02-21 10:53:00,Metro,Metro_6,ST044,Moncloa,40.4460958856106,-3.7001308879023336,116,En Servicio
2025-02-28 15:35:00,Autobús,Bus_5,ST051,Lavapiés,40.423181197534475,-3.6929628794464318,8,Avería
2025-01-03 06:45:00,Autobús,Bus_5,ST093,Salamanca,40.40980829168839,-3.6962542396259948,69,Avería
2025-02-23 21:09:00,Autobús,Bus_7,ST060,Chamberí,40.439439395992586,-3.7118608143673804,21,En Servicio
2025-01-27 07:03:00,Metro,Metro_4,ST094,Salamanca,40.40181315869898,-3.7012366099779337,6,En Servicio
2025-01-10 19:22:00,Autobús,Bus_13,ST007,Centro,40.41345568424425,-3.6769831982380263,52,Retraso
2025-01-10 19:21:00,Metro,Metro_3,ST029,Centro,40.43344684602061,-3.6980090226011573,91,Retraso
2025-01-06 17:19:00,Autobús,Bus_2,ST085,Moncloa,40.40790438654568,-3.6994001292886547,13,En Servicio
2025-02-07 09:28:00,Metro,Metro_1,ST167,Sol,40.43993523871717,-3.6928983223868106,97,Avería
2025-01-27 00:00:00,Metro,Metro_7,ST085,Salamanca,40.427338331133306,-3.689402272913575,78,En Servicio
2025-01-14 18:33:00,Autobús,Bus_15,ST121,Retiro,40.40287398258765,-3.7088449584642937,21,Avería
2025-01-05 07:14:00,Autobús,Bus_3,ST054,Retiro,40.42930158310849,-3.705782476209791,98,Retraso
2025-01-09 01:30:00,Autobús,Bus_14,ST164,Lavapiés,40.426721855288406,-3.7017664676519306,49,En Servicio
2025-02-11 11:20:00,Metro,Metro_5,ST184,Chamberí,40.40578653764057,-3.6949220780254177,62,Avería
2025-01-03 04:28:00,Autobús,Bus_12,ST038,Sol,40.42666376059583,-3.699319543657286,5,Avería
2025-01-21 13:14:00,Autobús,Bus_7,ST154,Centro,40.43005999869439,-3.6920432558264786,26,En Servicio
2025-01-31 17:45:00,Metro,Metro_3,ST120,Salamanca,40.432830413101016,-3.6820498712559426,15,Avería
2025-01-29 12:37:00,Metro,Metro_6,ST160,Chamberí,40.40240837574255,-3.6736749878593766,113,Avería
2025-02-24 17:36:00,Autobús,Bus_3,ST183,Sol,40.43266638010825,-3.7142388319206474,60,En Servicio
2025-02-20 03:56:00,Autobús,Bus_6,ST195,Chamberí,40.423296015527065,-3.695274445130221,103,Retraso
2025-01-12 12:56:00,Metro,Metro_7,ST154,Centro,40.42139941819439,-3.670091263640469,38,Avería
2025-01-15 08:05:00,Metro,Metro_5,ST066,Lavapiés,40.409158577419184,-3.6739368415819094,79,Retraso
2025-01-28 11:23:00,Metro,Metro_6,ST044,Lavapiés,40.44997102695893,-3.709252655711984,103,Avería
2025-01-30 05:52:00,Autobús,Bus_12,ST002,Lavapiés,40.43857029983684,-3.715002898749113,46,Retraso
2025-01-09 19:46:00,Metro,Metro_2,ST049,Lavapiés,40.42600621146835,-3.6778060313427523,30,Avería
2025-01-08 09:40:00,Metro,Metro_5,ST131,Moncloa,40.444652977694595,-3.7127668761312793,85,En Servicio
2025-01-14 16:28:00,Metro,Metro_2,ST192,Lavapiés,40.42839050662706,-3.715313290731398,4,En Servicio
2025-02-19 00:41:00,Autobús,Bus_13,ST087,Chamberí,40.43361050214088,-3.690810838319822,61,Retraso
2025-02-04 14:48:00,Metro,Metro_7,ST158,Moncloa,40.40816688010298,-3.6960942296489865,30,En Servicio
2025-03-01 16:37:00,Autobús,Bus_9,ST143,Centro,40.413890750626614,-3.686217267032119,72,En Servicio
2025-01-16 18:08:00,Metro,Metro_1,ST177,Salamanca,40.40417408064112,-3.706035057308217,84,En Servicio
2025-02-02 00:51:00,Autobús,Bus_4,ST003,Sol,40.433291078070766,-3.680875986041291,77,Avería
2025-02-21 18:38:00,Autobús,Bus_2,ST040,Sol,40.42666298344442,-3.684344754687309,33,Avería
2025-02-07 06:22:00,Metro,Metro_5,ST041,Chamberí,40.44586682343798,-3.6874883159876846,19,En Servicio
2025-01-23 10:28:00,Autobús,Bus_15,ST166,Moncloa,40.432765968035085,-3.6770732217134365,95,Retraso
2025-02-28 02:35:00,Autobús,Bus_9,ST167,Sol,40.4147833880974,-3.6958653025944495,107,En Servicio
2025-02-04 01:39:00,Autobús,Bus_13,ST093,Retiro,40.4356885240416,-3.6803361385161115,29,Retraso
2025-02-06 04:09:00,Autobús,Bus_4,ST001,Chamberí,40.41388544392514,-3.706021709347387,44,Retraso
2025-02-01 17:57:00,Metro,Metro_4,ST185,Retiro,40.436894012291006,-3.6844275402553275,55,Retraso
2025-02-22 23:23:00,Metro,Metro_2,ST174,Sol,40.41274379951471,-3.705475829220891,82,Retraso
2025-01-14 03:59:00,Autobús,Bus_8,ST198,Chamberí,40.40495355266786,-3.6739387314491974,20,Retraso
