timestamp,sensor_id,sensor_type,zona,lat,lon,vehiculos_detectados,velocidad_media_kmh,estado_sensor
2025-01-03 21:31:00,S182,Cámara_Tráfico,Sol,40.430944149139165,-3.68598543438899,87,35,OK
2025-01-29 22:02:00,S117,Sensor_Fijo,Chamberí,40.407809175740475,-3.6905601536445714,111,65,OK
2025-02-09 22:52:00,S051,Sensor_Aéreo,Sol,40.40609462829319,-3.7070952658632343,86,8,MANTENIMIENTO
2025-02-09 20:31:00,S096,Radar,Sol,40.423244592306176,-3.6996458404361676,75,52,OK
2025-02-07 05:07:00,S138,Cámara_Tráfico,Retiro,40.4313904502892,-3.7174789954839187,18,30,MANTENIMIENTO
2025-02-08 08:38:00,S127,Radar,Lavapiés,40.428822426649546,-3.676880504909285,73,77,OK
2025-02-06 02:59:00,S128,Cámara_Tráfico,Sol,40.4438365882792,-3.719575192650291,87,31,OK
2025-01-03 07:37:00,S167,Cámara_Tráfico,Sol,40.44018515285831,-3.6790704014824818,87,41,FALLO
2025-01-17 09:40:00,S172,Radar,Sol,40.402027987680526,-3.7135524997054956,9,43,OK
2025-01-20 17:15:00,S169,Sensor_Aéreo,Lavapiés,40.41467037889349,-3.676155979885797,106,7,FALLO
2025-02-02 05:07:00,S082,Sensor_Aéreo,Moncloa,40.44421979982838,-3.6813796221341337,45,40,FALLO
2025-02-05 07:57:00,S050,Radar,Sol,40.43384285553074,-3.696837597921939,90,77,FALLO
2025-02-03 21:41:00,S016,Cámara_Tráfico,Centro,40.44761627039008,-3.676072301985992,12,38,FALLO
2025-01-15 11:00:00,S066,Cámara_Tráfico,Chamberí,40.4365615525095,-3.7158732118088684,58,50,MANTENIMIENTO
2025-01-13 12:41:00,S086,Cámara_Tráfico,Lavapiés,40.421858580815325,-3.68790998864095,57,15,FALLO
2025-02-03 08:35:00,S109,Radar,Lavapiés,40.44771664559383,-3.7086455706776906,93,28,FALLO
2025-01-19 07:51:00,S113,Sensor_Aéreo,Centro,40.443784337819224,-3.710356363835101,50,73,FALLO
2025-01-29 07:01:00,S004,Cámara_Tráfico,Sol,40.447251992383556,-3.6708466066166436,106,50,MANTENIMIENTO
2025-02-08 22:49:00,S085,Sensor_Aéreo,Moncloa,40.44300177771519,-3.6819478016298373,99,39,OK
2025-01-30 02:13:00,S151,Sensor_Aéreo,Retiro,40.401397279073194,-3.700352750119025,89,37,OK
2025-01-16 14:22:00,S033,Cámara_Tráfico,Sol,40.42972268904064,-3.6881653491278636,78,36,MANTENIMIENTO
2025-02-04 11:51:00,S156,Cámara_Tráfico,Lavapiés,40.43946676672336,-3.707896636812465,7,41,FALLO
2025-01-10 17:59:00,S143,Sensor_Fijo,Chamberí,40.43428322788676,-3.679035827331327,67,37,FALLO
2025-01-22 17:08:00,S144,Radar,Centro,40.43881337566827,-3.712112226155054,7,53,FALLO
2025-02-05 00:04:00,S144,Sensor_Aéreo,Centro,40.41429299235904,-3.6832933854827177,6,76,MANTENIMIENTO
2025-02-02 22:48:00,S024,Sensor_Fijo,Centro,40.44866630635925,-3.7080987994599095,80,51,FALLO
2025-02-02 19:38:00,S064,Radar,Lavapiés,40.41261274795897,-3.692647652120668,25,42,FALLO
2025-01-04 12:21:00,S051,Radar,Sol,40.432115255824876,-3.7000018011881624,11,37,FALLO
2025-01-07 22:19:00,S152,Cámara_Tráfico,Retiro,40.408720298999356,-3.6857098515311413,93,25,MANTENIMIENTO
2025-01-25 06:19:00,S101,Radar,Moncloa,40.42350500310579,-3.6873660865689337,114,85,OK
2025-02-02 17:50:00,S105,Sensor_Fijo,Retiro,40.421819754487004,-3.713556442530165,81,79,FALLO
2025-01-17 02:12:00,S156,Radar,Chamberí,40.41697324307679,-3.7072183851841305,94,20,MANTENIMIENTO
2025-01-01 17:55:00,S017,Cámara_Tráfico,Lavapiés,40.427277519450946,-3.712540161628388,120,49,FALLO
2025-01-02 19:50:00,S026,Radar,Chamberí,40.444282329109,-3.713108983963737,17,20,FALLO
2025-01-27 00:38:00,S159,Cámara_Tráfico,Moncloa,40.410726021086205,-3.6736560139267658,31,54,OK
2025-02-05 15:16:00,S137,Sensor_Aéreo,Moncloa,40.42984105721161,-3.699076156180213,98,41,OK
2025-01-23 12:10:00,S122,Sensor_Fijo,Lavapiés,40.42412640738562,-3.685985148311526,111,28,FALLO
2025-02-06 15:25:00,S130,Radar,Lavapiés,40.441509652651554,-3.698451118359306,86,59,OK
2025-01-01 19:59:00,S044,Sensor_Fijo,Retiro,40.4011589406273,-3.7094834817035665,59,83,OK
2025-02-03 04:26:00,S156,Cámara_Tráfico,Retiro,40.40834871995231,-3.6880909569326183,12,6,OK
2025-01-17 10:53:00,S011,Radar,Centro,40.438575458053506,-3.6777726693564596,72,19,MANTENIMIENTO
2025-01-12 17:15:00,S092,Sensor_Fijo,Moncloa,40.41446954835414,-3.6983012791448786,4,56,MANTENIMIENTO
2025-02-04 14:00:00,S082,Cámara_Tráfico,Lavapiés,40.4338350234734,-3.674031639232269,60,7,FALLO
2025-02-09 02:48:00,S193,Cámara_Tráfico,Chamberí,40.40006173804949,-3.71849985037952,28,37,OK
2025-02-05 23:20:00,S033,Radar,Chamberí,40.41818437063691,-3.686951864120144,25,35,FALLO
2025-01-18 04:36:00,S072,Cámara_Tráfico,Chamberí,40.40973301495121,-3.688144834026599,115,17,FALLO
2025-01-29 23:50:00,S038,Radar,Chamberí,40.41038158136286,-3.7161326285697105,45,24,OK
2025-01-10 06:32:00,S189,Sensor_Aéreo,Chamberí,40.445043703104325,-3.696436163050657,28,45,MANTENIMIENTO
2025-01-23 06:37:00,S038,Sensor_Aéreo,Chamberí,40.449840143475186,-3.702094648217498,89,27,MANTENIMIENTO
2025-01-08 17:57:00,S004,Sensor_Fijo,Lavapiés,40.43416073287915,-3.709816483600779,61,76,MANTENIMIENTO
2025-02-03 20:47:00,S113,Sensor_Aéreo,Chamberí,40.43114733332292,-3.712854264938284,51,41,MANTENIMIENTO
2025-02-07 16:35:00,S174,Radar,Centro,40.449351584956275,-3.6818825156181774,53,58,MANTENIMIENTO
2025-02-08 12:15:00,S075,Cámara_Tráfico,Lavapiés,40.41962918243618,-3.679833831613829,99,70,OK
2025-01-15 16:08:00,S150,Cámara_Tráfico,Moncloa,40.445855721083205,-3.6712561097772487,87,68,MANTENIMIENTO
2025-01-05 22:38:00,S006,Sensor_Fijo,Retiro,40.44509650971518,-3.717240439778132,68,82,OK
2025-02-02 11:30:00,S066,Sensor_Aéreo,Retiro,40.40368153493377,-3.69450689042845,109,6,MANTENIMIENTO
2025-01-27 06:29:00,S070,Sensor_Aéreo,Moncloa,40.40308128798447,-3.6804920481017223,48,19,MANTENIMIENTO
2025-02-01 10:41:00,S193,Cámara_Tráfico,Centro,40.43578661739157,-3.7109715591401233,5,45,MANTENIMIENTO
2025-01-25 06:22:00,S104,Cámara_Tráfico,Centro,40.43248163214871,-3.700129348322892,36,61,OK
2025-01-28 08:06:00,S045,Cámara_Tráfico,Lavapiés,40.4052068642339,-3.705103447196937,9,65,OK
2025-02-07 18:25:00,S110,Sensor_Aéreo,Moncloa,40.41963121235345,-3.7181092831013673,76,58,MANTENIMIENTO
2025-02-04 20:32:00,S049,Sensor_Fijo,Retiro,40.44938970812656,-3.706656130914081,81,23,FALLO
2025-01-29 16:34:00,S167,Cámara_Tráfico,Retiro,40.439111349842555,-3.682917863079793,36,50,OK
2025-01-04 23:18:00,S191,Cámara_Tráfico,Lavapiés,40.412095166854144,-3.7070827266685202,91,11,FALLO
2025-01-19 15:52:00,S155,Cámara_Tráfico,Centro,40.44232974498797,-3.684382007003687,30,76,MANTENIMIENTO
2025-01-30 00:04:00,S122,Radar,Centro,40.40997809520581,-3.6798597547344403,110,34,OK
2025-01-27 05:29:00,S119,Radar,Chamberí,40.44768265713788,-3.6751082885972424,88,56,OK
2025-01-28 17:30:00,S068,Cámara_Tráfico,Retiro,40.43825401012501,-3.6999346993782822,102,8,OK
2025-01-21 08:25:00,S095,Cámara_Tráfico,Lavapiés,40.43293316506777,-3.681478788308441,72,48,OK
2025-02-01 23:28:00,S161,Sensor_Aéreo,Retiro,40.440889102042654,-3.692185087251869,45,64,OK
2025-01-11 22:24:00,S086,Sensor_Aéreo,Moncloa,40.446479437187236,-3.7067514231546905,76,63,OK
2025-02-01 03:48:00,S122,Sensor_Aéreo,Chamberí,40.415586409287485,-3.711151433852129,88,42,MANTENIMIENTO
2025-01-21 18:18:00,S161,Cámara_Tráfico,Lavapiés,40.41908759664692,-3.7072072029820005,114,58,FALLO
2025-01-26 16:33:00,S143,Sensor_Fijo,Moncloa,40.432990120723225,-3.7176598776810628,21,32,OK
2025-01-11 18:36:00,S046,Radar,Moncloa,40.43797466155154,-3.689101775377721,7,28,FALLO
2025-02-03 00:28:00,S112,Cámara_Tráfico,Centro,40.41579684255862,-3.6749224574903727,120,55,FALLO
2025-01-22 17:03:00,S139,Sensor_Fijo,Chamberí,40.41786316120721,-3.714037142490645,113,66,MANTENIMIENTO
2025-01-07 21:05:00,S147,Radar,Moncloa,40.43596098861293,-3.6859295703120543,68,77,MANTENIMIENTO
2025-01-03 09:11:00,S184,Sensor_Fijo,Retiro,40.4499662929891,-3.699683679428762,25,40,MANTENIMIENTO
2025-01-29 18:32:00,S115,Radar,Moncloa,40.41943196109678,-3.6970199551581553,118,36,MANTENIMIENTO
2025-02-05 07:06:00,S129,Cámara_Tráfico,Centro,40.424180372687296,-3.6766090630459662,97,54,MANTENIMIENTO
2025-01-30 23:50:00,S118,Radar,Centro,40.439493918554646,-3.7091792178399716,91,82,MANTENIMIENTO
2025-01-15 23:31:00,S182,Radar,Centro,40.41073474184888,-3.6920068372108803,119,57,OK
2025-02-03 03:29:00,S166,Cámara_Tráfico,Lavapiés,40.41469581615598,-3.7073913220896793,96,71,MANTENIMIENTO
2025-01-05 20:10:00,S066,Radar,Sol,40.41667203913655,-3.686458917156637,77,49,MANTENIMIENTO
2025-01-20 16:45:00,S086,Sensor_Fijo,Chamberí,40.40775862144855,-3.7130810717443365,110,28,OK
2025-01-12 20:04:00,S114,Sensor_Fijo,Chamberí,40.4294430800634,-3.680741364176168,114,26,FALLO
2025-01-05 04:41:00,S174,Cámara_Tráfico,Moncloa,40.43937494769986,-3.690630769307677,78,67,MANTENIMIENTO
2025-02-04 17:43:00,S010,Radar,Centro,40.41134149958834,-3.6778129542486293,79,12,MANTENIMIENTO
2025-01-29 07:57:00,S195,Radar,Lavapiés,40.43351737112452,-3.7075428478301693,3,15,FALLO
2025-01-06 07:19:00,S162,Sensor_Fijo,Chamberí,40.41710408440842,-3.697562577053789,114,7,MANTENIMIENTO
2025-01-15 13:43:00,S115,Cámara_Tráfico,Centro,40.40994007955552,-3.692322258674539,117,37,OK
2025-02-06 22:50:00,S001,Radar,Chamberí,40.41732651357239,-3.6840191510266984,34,57,OK
2025-02-01 13:23:00,S053,Cámara_Tráfico,Moncloa,40.411242104452135,-3.691780736860459,69,27,OK
2025-01-07 22:01:00,S095,Sensor_Fijo,Moncloa,40.431420038720475,-3.6787335916357633,52,60,MANTENIMIENTO
2025-01-15 13:06:00,S109,Radar,Moncloa,40.40025054365142,-3.707590810785188,105,51,MANTENIMIENTO
2025-02-09 19:05:00,S129,Sensor_Aéreo,Moncloa,40.41456255901556,-3.685346790608087,50,80,OK
2025-01-22 20:40:00,S192,Sensor_Fijo,Chamberí,40.44271672789797,-3.6781091123478595,83,25,MANTENIMIENTO
2025-02-01 21:33:00,S180,Cámara_Tráfico,Retiro,40.41367027273902,-3.708766331911893,56,8,FALLO
2025-01-04 19:46:00,S014,Radar,Centro,40.42653790449554,-3.7132234980358922,37,74,FALLO
2025-01-29 15:40:00,S082,Radar,Moncloa,40.41855925186474,-3.686950222649378,64,35,FALLO
2025-02-09 18:28:00,S029,Sensor_Aéreo,Centro,40.424337765297246,-3.7194345853943065,22,66,FALLO
2025-01-04 11:30:00,S009,Cámara_Tráfico,Moncloa,40.44016876569965,-3.6744407763899396,5,49,MANTENIMIENTO
2025-01-15 07:06:00,S037,Cámara_Tráfico,Sol,40.4159515473747,-3.6716869609219174,82,28,FALLO
2025-01-22 17:11:00,S012,Cámara_Tráfico,Centro,40.407200523547125,-3.6927637726777545,70,40,FALLO
2025-01-15 16:00:00,S134,Sensor_Fijo,Sol,40.41160140482651,-3.715382118491941,82,36,MANTENIMIENTO
2025-01-22 05:22:00,S094,Sensor_Fijo,Chamberí,40.4479972316951,-3.684796495337851,62,65,FALLO
2025-01-03 16:48:00,S141,Radar,Retiro,40.429586180923344,-3.673029465838301,72,25,MANTENIMIENTO
2025-02-06 20:52:00,S124,Cámara_Tráfico,Retiro,40.43918342531027,-3.693592772846664,39,30,FALLO
2025-02-04 15:38:00,S130,Cámara_Tráfico,Sol,40.42151643356813,-3.6948044638265483,64,26,OK
2025-01-08 12:38:00,S152,Radar,Chamberí,40.40545235081054,-3.7158474967787627,49,50,FALLO
2025-01-17 16:06:00,S126,Cámara_Tráfico,Chamberí,40.418395325626385,-3.701923902779552,81,5,OK
2025-01-30 04:01:00,S188,Cámara_Tráfico,Sol,40.434392484842434,-3.6875382334984934,90,69,OK
2025-01-31 13:07:00,S059,Sensor_Fijo,Chamberí,40.414062006988594,-3.6892851751351716,103,89,MANTENIMIENTO
2025-01-05 11:17:00,S060,Cámara_Tráfico,Sol,40.40274579306318,-3.6729297726111003,98,44,FALLO
2025-01-16 20:56:00,S143,Cámara_Tráfico,Sol,40.43196852515103,-3.711301502229986,47,53,MANTENIMIENTO
2025-02-03 09:28:00,S191,Sensor_Aéreo,Moncloa,40.41480961581498,-3.679720471566754,66,62,OK
2025-01-04 09:59:00,S064,Radar,Retiro,40.40831410517848,-3.7095868673569448,25,21,FALLO
2025-01-06 04:50:00,S022,Radar,Retiro,40.415991734150005,-3.7148166321279383,1,78,MANTENIMIENTO
2025-01-11 05:58:00,S014,Radar,Lavapiés,40.409531105060736,-3.67470387168835,49,54,OK
2025-02-05 02:37:00,S175,Cámara_Tráfico,Lavapiés,40.41655670774235,-3.7054728528366843,53,5,FALLO
2025-01-12 21:44:00,S058,Radar,Centro,40.40764482102276,-3.6822904345229803,19,44,OK
2025-01-11 16:38:00,S047,Sensor_Fijo,Centro,40.444617984433364,-3.7166703115781883,53,47,MANTENIMIENTO
2025-01-06 10:41:00,S002,Radar,Centro,40.43569390259899,-3.7122568457918974,76,88,FALLO
2025-01-22 22:39:00,S040,Radar,Moncloa,40.42396694298809,-3.7033505659838846,38,75,FALLO
2025-01-10 05:23:00,S157,Sensor_Fijo,Moncloa,40.43458509430578,-3.6945831443480692,66,63,OK
2025-01-10 21:36:00,S122,Cámara_Tráfico,Retiro,40.434312584042296,-3.7144184547350587,5,49,MANTENIMIENTO
2025-01-24 13:48:00,S068,Sensor_Aéreo,Retiro,40.42690220716292,-3.7003455989818996,52,46,MANTENIMIENTO
2025-01-18 14:50:00,S183,Cámara_Tráfico,Lavapiés,40.41526877960677,-3.716073917221305,68,32,FALLO
2025-01-22 15:52:00,S142,Cámara_Tráfico,Retiro,40.43592682680924,-3.6889718854910587,81,9,MANTENIMIENTO
2025-01-31 14:38:00,S038,Radar,Chamberí,40.43666841150634,-3.711876177761211,82,67,MANTENIMIENTO
2025-01-14 09:47:00,S016,Cámara_Tráfico,Retiro,40.43077786989772,-3.7003184127752866,35,42,FALLO
2025-02-01 02:36:00,S077,Radar,Retiro,40.41118171879876,-3.6821133422902204,116,12,MANTENIMIENTO
2025-01-17 18:20:00,S185,Cámara_Tráfico,Lavapiés,40.401179342230954,-3.672962513779742,10,10,FALLO
2025-01-12 20:03:00,S175,Radar,Moncloa,40.43740126425625,-3.690749863020859,103,37,MANTENIMIENTO
2025-01-10 10:13:00,S041,Cámara_Tráfico,Sol,40.44399823223002,-3.673527607975773,55,51,MANTENIMIENTO
2025-01-26 04:43:00,S020,Sensor_Aéreo,Centro,40.43461144993066,-3.7052463584176913,111,40,OK
2025-01-11 16:41:00,S054,Cámara_Tráfico,Chamberí,40.44873889670136,-3.6919704631955366,41,29,OK
2025-01-17 04:33:00,S145,Radar,Retiro,40.407353045661935,-3.6864662794390446,20,87,MANTENIMIENTO
2025-02-06 20:22:00,S171,Sensor_Fijo,Retiro,40.418156927569825,-3.7024561873244193,3,43,FALLO
2025-02-05 08:41:00,S195,Sensor_Aéreo,Centro,40.43617743794231,-3.7124096211785735,109,46,FALLO
2025-01-08 13:10:00,S040,Sensor_Fijo,Centro,40.409620948813696,-3.6977734057074465,30,19,FALLO
2025-02-02 02:38:00,S031,Sensor_Fijo,Sol,40.43889537055366,-3.6872733497395327,54,68,OK
2025-01-22 16:45:00,S065,Sensor_Fijo,Retiro,40.43623503623602,-3.711673898105339,47,16,OK
2025-01-25 03:24:00,S162,Cámara_Tráfico,Retiro,40.400590922819895,-3.7024657886186065,84,87,OK
2025-01-15 05:46:00,S107,Cámara_Tráfico,Lavapiés,40.44312109996723,-3.704610203976616,40,28,FALLO
2025-01-04 19:35:00,S052,Radar,Moncloa,40.44116189408818,-3.6988122953841245,27,22,FALLO
2025-01-17 03:42:00,S082,Radar,Lavapiés,40.433968999771494,-3.6862172522471726,114,37,MANTENIMIENTO
2025-01-10 06:53:00,S169,Sensor_Fijo,Lavapiés,40.416372259690554,-3.679998128924581,107,36,FALLO
2025-02-03 04:27:00,S172,Cámara_Tráfico,Chamberí,40.42453302149281,-3.674007241912743,70,24,FALLO
2025-01-22 06:22:00,S129,Sensor_Aéreo,Lavapiés,40.44645404973324,-3.6788115706682727,6,22,OK
2025-01-15 09:16:00,S008,Cámara_Tráfico,Moncloa,40.40525502219212,-3.71471849382084,117,56,MANTENIMIENTO
2025-02-09 02:57:00,S146,Cámara_Tráfico,Centro,40.410924005669266,-3.7113233082403974,119,51,FALLO
2025-01-16 20:11:00,S027,Radar,Moncloa,40.41949833693706,-3.7166317202547714,64,72,FALLO
2025-01-12 14:42:00,S011,Cámara_Tráfico,Lavapiés,40.4221768657047,-3.674990008711802,118,49,OK
2025-01-07 23:51:00,S189,Radar,Lavapiés,40.43708808561319,-3.7132380758473365,10,90,OK
2025-02-08 05:23:00,S105,Radar,Retiro,40.439170821486904,-3.713711237975577,46,26,FALLO
2025-01-29 23:49:00,S090,Radar,Lavapiés,40.414550047334664,-3.701310513626179,97,47,MANTENIMIENTO
2025-01-16 12:40:00,S185,Radar,Sol,40.433740912665044,-3.7068150863660585,41,20,MANTENIMIENTO
2025-01-16 18:41:00,S094,Sensor_Fijo,Centro,40.40063226346332,-3.7139994879484557,43,77,OK
2025-02-07 20:10:00,S060,Sensor_Fijo,Sol,40.42877276897481,-3.7012688110295526,58,30,MANTENIMIENTO
2025-01-11 17:15:00,S102,Cámara_Tráfico,Moncloa,40.41927553191515,-3.6787664139635603,44,32,MANTENIMIENTO
2025-01-11 12:57:00,S024,Radar,Retiro,40.40574183113142,-3.682742016612595,0,15,MANTENIMIENTO
2025-02-05 11:53:00,S081,Sensor_Fijo,Moncloa,40.423301182394006,-3.6845666788850573,36,24,MANTENIMIENTO
2025-01-13 18:55:00,S115,Radar,Chamberí,40.401547829331925,-3.687655863695569,40,32,FALLO
2025-01-29 09:31:00,S091,Radar,Retiro,40.412432472703856,-3.688207525258177,59,8,OK
2025-01-06 01:42:00,S156,Sensor_Fijo,Centro,40.40675528012141,-3.6720431558738658,66,43,FALLO
2025-01-18 20:34:00,S118,Sensor_Fijo,Retiro,40.43605707501608,-3.672635216581069,38,16,FALLO
2025-01-11 18:45:00,S093,Sensor_Fijo,Centro,40.410513245222155,-3.6984574786935807,85,13,MANTENIMIENTO
2025-01-09 14:37:00,S173,Radar,Chamberí,40.43493483727405,-3.7066309618029205,52,29,FALLO
2025-01-10 17:03:00,S121,Radar,Chamberí,40.42525299769377,-3.7199948811644075,95,51,OK
2025-02-08 17:41:00,S024,Sensor_Aéreo,Retiro,40.417731398589005,-3.7094638498016823,62,22,FALLO
2025-01-10 13:55:00,S061,Radar,Sol,40.43750087086447,-3.7055143265483403,43,86,MANTENIMIENTO
2025-01-04 01:30:00,S012,Cámara_Tráfico,Centro,40.43541087147064,-3.6736198345525395,36,64,MANTENIMIENTO
2025-01-06 16:40:00,S117,Sensor_Fijo,Lavapiés,40.44677312217878,-3.692151312300732,80,75,MANTENIMIENTO
2025-01-16 08:33:00,S074,Cámara_Tráfico,Retiro,40.40124595050927,-3.693481490542754,11,32,MANTENIMIENTO
2025-01-06 16:30:00,S036,Radar,Centro,40.427909090687486,-3.7118758392425577,14,53,OK
2025-02-01 12:28:00,S094,Cámara_Tráfico,Chamberí,40.402566704066,-3.699590492809191,86,40,MANTENIMIENTO
2025-01-19 21:39:00,S147,Cámara_Tráfico,Retiro,40.40433857473474,-3.6810101352943865,83,42,OK
2025-01-28 13:25:00,S075,Radar,Moncloa,40.435682355721866,-3.716887505947969,120,11,FALLO
2025-01-07 19:08:00,S062,Sensor_Fijo,Retiro,40.41163099083807,-3.7001927307698526,32,55,FALLO
2025-01-09 03:26:00,S181,Sensor_Aéreo,Centro,40.42496008873181,-3.708216467079616,59,30,MANTENIMIENTO
2025-01-19 17:16:00,S028,Sensor_Aéreo,Lavapiés,40.44054641826021,-3.6884130151881496,90,72,FALLO
2025-02-04 07:13:00,S178,Cámara_Tráfico,Retiro,40.409222458361036,-3.6896882762505183,116,25,OK
2025-01-08 05:23:00,S188,Radar,Chamberí,40.4245571720536,-3.6783310198598653,69,50,OK
2025-02-04 16:12:00,S041,Sensor_Aéreo,Centro,40.405167827856154,-3.6984488997735094,83,42,FALLO
2025-02-03 19:11:00,S161,Radar,Moncloa,40.447839159883706,-3.7166317459683103,109,10,FALLO
2025-01-17 20:21:00,S044,Radar,Lavapiés,40.432189430913816,-3.6708807262740226,84,10,MANTENIMIENTO
2025-02-05 21:54:00,S135,Radar,Retiro,40.42620953295269,-3.7081157851577218,78,63,MANTENIMIENTO
2025-01-08 19:54:00,S035,Cámara_Tráfico,Sol,40.42165104155003,-3.6706052566115046,83,8,FALLO
2025-01-28 02:56:00,S029,Sensor_Aéreo,Retiro,40.41185787641212,-3.710958653373094,48,23,MANTENIMIENTO
2025-01-21 18:44:00,S056,Cámara_Tráfico,Retiro,40.44227371740131,-3.6732892048029715,47,70,FALLO
2025-02-09 06:54:00,S006,Sensor_Aéreo,Centro,40.44553575828222,-3.7038442766532436,92,43,OK
2025-01-27 09:04:00,S016,Radar,Lavapiés,40.422499992890494,-3.69684444778115,118,45,FALLO
2025-01-17 21:26:00,S157,Sensor_Fijo,Lavapiés,40.4415535650822,-3.706606999135066,7,56,MANTENIMIENTO
2025-01-11 20:31:00,S006,Cámara_Tráfico,Centro,40.414671912864165,-3.7085064138357335,44,6,OK
2025-01-07 09:23:00,S060,Radar,Retiro,40.442511540747695,-3.6823216289034892,81,63,FALLO
2025-01-18 21:38:00,S034,Sensor_Aéreo,Sol,40.43029349729348,-3.6876155887038333,52,88,MANTENIMIENTO
2025-01-05 17:33:00,S015,Sensor_Aéreo,Moncloa,40.42468558333924,-3.6851812815587772,14,45,MANTENIMIENTO
2025-01-22 06:55:00,S104,Radar,Chamberí,40.41378121271557,-3.6815774253944262,111,40,OK
2025-01-18 05:26:00,S119,Sensor_Fijo,Retiro,40.44398909410398,-3.672599948067126,100,38,FALLO
2025-01-01 21:42:00,S159,Sensor_Aéreo,Retiro,40.42385401644283,-3.6923283197061254,80,75,FALLO
2025-01-03 02:31:00,S026,Cámara_Tráfico,Centro,40.42339765628372,-3.6734618434473383,89,23,FALLO
2025-01-15 08:46:00,S128,Radar,Retiro,40.40508070887895,-3.7082709852981215,81,11,FALLO
2025-01-11 14:25:00,S115,Sensor_Fijo,Chamberí,40.448879245199734,-3.679048240670361,39,28,OK
2025-01-24 22:04:00,S184,Cámara_Tráfico,Retiro,40.44052786410839,-3.68625012515173,76,44,OK
2025-01-13 04:49:00,S030,Sensor_Fijo,Sol,40.407379830246626,-3.6765053477513763,97,85,FALLO
2025-02-02 12:17:00,S095,Radar,Moncloa,40.41071556968349,-3.7098657103053645,59,21,MANTENIMIENTO
2025-01-13 20:02:00,S178,Sensor_Fijo,Centro,40.445130081826655,-3.690135051004332,62,75,OK
2025-01-29 03:27:00,S200,Cámara_Tráfico,Retiro,40.421252406316455,-3.710845993155579,100,40,MANTENIMIENTO
2025-01-02 13:39:00,S012,Sensor_Fijo,Moncloa,40.424687291990736,-3.6783796816144947,102,45,FALLO
2025-02-06 13:24:00,S089,Sensor_Aéreo,Moncloa,40.415296111187104,-3.7057199732629376,18,63,MANTENIMIENTO
2025-01-09 14:15:00,S056,Sensor_Aéreo,Moncloa,40.40012781597881,-3.676970571970632,106,60,MANTENIMIENTO
2025-01-10 23:23:00,S116,Sensor_Aéreo,Chamberí,40.415797658242916,-3.70409051762673,20,76,MANTENIMIENTO
2025-01-01 00:15:00,S060,Sensor_Aéreo,Centro,40.42955829844612,-3.696295234805387,30,10,FALLO
2025-01-29 04:50:00,S019,Sensor_Aéreo,Moncloa,40.4218627546294,-3.680093367149955,9,7,MANTENIMIENTO
2025-01-22 02:17:00,S084,Sensor_Aéreo,Retiro,40.433124528089145,-3.690221029975106,93,81,OK
2025-02-05 08:44:00,S040,Radar,Retiro,40.44946736423014,-3.6986847031181553,24,69,MANTENIMIENTO
2025-01-20 18:58:00,S123,Cámara_Tráfico,Lavapiés,40.43473546850044,-3.6884296233957863,118,7,FALLO
2025-01-05 08:42:00,S061,Cámara_Tráfico,Lavapiés,40.427112134418266,-3.6819029791160816,86,27,OK
2025-01-17 16:15:00,S015,Sensor_Fijo,Centro,40.43431638765065,-3.690759458995966,51,70,OK
2025-01-28 03:55:00,S189,Cámara_Tráfico,Moncloa,40.403200940230796,-3.706522730289865,115,18,OK
2025-01-25 23:13:00,S080,Radar,Chamberí,40.43736818964837,-3.6971588209042334,21,73,FALLO
2025-01-14 04:07:00,S023,Sensor_Aéreo,Retiro,40.42681450093635,-3.7182110828867443,74,51,FALLO
2025-01-10 15:44:00,S021,Sensor_Fijo,Chamberí,40.4113678753911,-3.7003465703998986,115,8,OK
2025-01-05 09:52:00,S068,Sensor_Aéreo,Sol,40.42240128706885,-3.7039081536755076,101,89,FALLO
2025-02-05 14:45:00,S157,Sensor_Fijo,Chamberí,40.42530294798685,-3.6841732040607744,28,68,FALLO
2025-01-13 15:22:00,S033,Sensor_Aéreo,Centro,40.41929809301421,-3.710515884376808,15,6,OK
2025-01-12 15:18:00,S044,Radar,Lavapiés,40.41731972693546,-3.7068147217508174,61,22,OK
2025-01-04 18:41:00,S001,Sensor_Aéreo,Sol,40.42332462653187,-3.6705586225579805,79,39,OK
2025-01-28 11:21:00,S106,Sensor_Aéreo,Retiro,40.44011984290171,-3.7180691002245068,112,34,OK
2025-01-01 05:07:00,S163,Radar,Sol,40.42777508947327,-3.7040959872192625,35,13,OK
2025-01-30 03:51:00,S117,Cámara_Tráfico,Moncloa,40.441954368842616,-3.698616837294675,49,12,MANTENIMIENTO
2025-02-01 16:59:00,S050,Sensor_Fijo,Chamberí,40.424920099155145,-3.71873689301465,37,67,MANTENIMIENTO
2025-01-06 16:12:00,S181,Sensor_Fijo,Sol,40.40687801829225,-3.6836162889205255,62,24,FALLO
2025-01-20 16:13:00,S065,Sensor_Fijo,Centro,40.40540191036901,-3.6983329026342386,37,73,OK
2025-01-07 15:51:00,S091,Cámara_Tráfico,Sol,40.43636292924371,-3.6983322856180103,88,5,OK
2025-01-08 07:31:00,S158,Sensor_Fijo,Lavapiés,40.41643186010436,-3.706287595894782,67,58,OK
2025-02-05 17:29:00,S022,Sensor_Fijo,Lavapiés,40.40069417262339,-3.6990360476242095,113,11,OK
2025-01-04 02:43:00,S002,Cámara_Tráfico,Sol,40.44112224437022,-3.7017745097774095,70,77,OK
