timestamp,vehicle_id,vehicle_type,lat,lon,velocidad_kmh,congestion_level,zona
2025-02-02 18:30:00,V083,Taxi,40.43820552057786,-3.6908690437966483,63,medio,Retiro
2025-01-16 12:23:00,V049,Bus,40.438335075724936,-3.707834180765889,58,bajo,Centro
2025-01-15 08:36:00,V045,Bus,40.41327125358813,-3.6839776842984358,46,alto,Sol
2025-01-13 13:49:00,V081,Bus,40.4396761230522,-3.7149760493247106,31,alto,Retiro
2025-01-19 19:07:00,V007,Moto,40.43853378621898,-3.6905658173647358,40,bajo,Sol
2025-01-28 03:28:00,V147,Moto,40.41389735239549,-3.7019844972724494,21,alto,Centro
2025-01-20 17:08:00,V033,Bus,40.41506389504152,-3.687063765150871,38,medio,Retiro
2025-02-02 21:26:00,V056,Taxi,40.415273859368426,-3.69884239879235,61,medio,Retiro
2025-01-15 02:13:00,V002,Moto,40.43585766509,-3.715157525777994,32,medio,Moncloa
2025-01-15 05:52:00,V096,Bus,40.43786419877763,-3.7070801126279562,26,bajo,Moncloa
2025-01-10 08:16:00,V172,Bus,40.424046575370554,-3.6905502808048687,22,alto,Retiro
2025-01-21 02:04:00,V037,Bus,40.41868733824005,-3.6923528234911704,32,alto,Retiro
2025-01-05 20:49:00,V104,Taxi,40.43099764420932,-3.707775937226787,60,alto,Centro
2025-02-02 09:41:00,V139,Moto,40.43599847487371,-3.704017088179356,28,medio,Retiro
2025-01-25 15:14:00,V128,Moto,40.42819106150576,-3.6922961639798255,46,bajo,Retiro
2025-01-07 21:51:00,V172,Bus,40.40574285818995,-3.703534001044422,32,bajo,Moncloa
2025-02-03 18:37:00,V039,Moto,40.42459393452672,-3.697313246190083,37,alto,Centro
2025-02-03 21:47:00,V077,Bus,40.43547589706638,-3.715851014037833,42,bajo,Centro
2025-01-26 09:53:00,V115,Bus,40.406119797566504,-3.7092286118241806,70,bajo,Sol
2025-01-03 14:34:00,V104,Moto,40.41308464204406,-3.716217897048511,51,alto,Sol
2025-01-17 00:40:00,V076,Bus,40.412902487708735,-3.7045630965451215,46,bajo,Sol
2025-01-29 02:07:00,V177,Taxi,40.424150189069195,-3.6813132176289916,45,bajo,Centro
2025-01-18 19:02:00,V008,Taxi,40.4019429427182,-3.7011110753550307,43,bajo,Sol
2025-01-27 19:16:00,V025,Bus,40.425417934214956,-3.687287093302879,24,alto,Sol
2025-01-27 17:44:00,V181,Bus,40.40331618120646,-3.693379651560805,49,bajo,Retiro
2025-01-25 21:33:00,V015,Taxi,40.429585231632004,-3.713634562650859,59,bajo,Retiro
2025-01-09 16:02:00,V069,Moto,40.4382848487455,-3.6900618089783315,26,bajo,Centro
2025-01-12 20:00:00,V087,Bus,40.41656384359336,-3.7017726675721105,35,bajo,Sol
2025-01-18 04:47:00,V106,Bus,40.419008917119484,-3.708963715394895,26,bajo,Centro
2025-01-25 09:16:00,V039,Bus,40.428207278355124,-3.717585092398426,48,medio,Centro
2025-01-09 07:56:00,V079,Taxi,40.41026010582067,-3.7146952037744,12,medio,Centro
2025-01-10 18:55:00,V119,Bus,40.42560966246635,-3.713388015347192,34,bajo,Retiro
2025-01-23 15:38:00,V099,Bus,40.436936163705575,-3.6959666027509797,55,bajo,Centro
2025-01-20 22:43:00,V097,Moto,40.4017290769866,-3.680950398589835,52,bajo,Centro
2025-02-04 13:12:00,V073,Moto,40.410632732591864,-3.7139411524165395,54,medio,Sol
2025-01-17 18:14:00,V166,Moto,40.431669435500844,-3.6851329966901436,53,bajo,Sol
2025-01-18 11:56:00,V163,Moto,40.40201712998432,-3.715147357587782,20,alto,Centro
2025-01-14 14:08:00,V088,Moto,40.408610390438255,-3.7120742949453778,41,bajo,Sol
2025-01-22 03:19:00,V007,Bus,40.40098616929994,-3.6996950432819085,18,alto,Moncloa
2025-01-02 19:05:00,V189,Moto,40.40778666267743,-3.70595639217082,11,medio,Sol
2025-01-25 01:45:00,V022,Moto,40.40514563801422,-3.707428223339417,46,medio,Sol
2025-01-20 18:21:00,V053,Taxi,40.41578453193322,-3.7071030019406153,67,bajo,Moncloa
2025-01-17 12:20:00,V057,Moto,40.40580903394749,-3.702639488930206,41,medio,Centro
2025-01-17 15:28:00,V123,Bus,40.42050376982773,-3.712309388414847,34,medio,Centro
2025-01-01 08:26:00,V185,Bus,40.41011061854307,-3.7116662967248146,42,alto,Moncloa
2025-01-02 21:07:00,V024,Bus,40.40666194086474,-3.7173370904497496,51,alto,Retiro
2025-01-11 19:08:00,V152,Taxi,40.4045589378135,-3.717580385281421,47,bajo,Sol
2025-01-22 03:04:00,V050,Bus,40.41380242485976,-3.7102897594689814,54,medio,Moncloa
2025-01-04 14:59:00,V199,Moto,40.403416403663044,-3.703952177647574,60,alto,Sol
2025-01-31 01:01:00,V167,Moto,40.41397538590174,-3.6870705456061597,20,bajo,Moncloa
2025-02-03 20:57:00,V042,Taxi,40.4194199143584,-3.7060696511644045,67,alto,Centro
2025-01-21 01:29:00,V131,Bus,40.406999981023176,-3.6810521408983177,32,medio,Centro
2025-01-30 14:28:00,V073,Moto,40.43163636490271,-3.688321930302474,37,bajo,Centro
2025-01-25 00:01:00,V101,Moto,40.429123494620065,-3.713623921577753,33,bajo,Centro
2025-01-08 00:39:00,V118,Taxi,40.408368008157446,-3.693500687160781,9,medio,Moncloa
2025-01-03 02:00:00,V198,Bus,40.40701863621159,-3.7001217800305697,49,bajo,Centro
2025-01-25 00:54:00,V085,Bus,40.42142976770291,-3.7015908948084215,58,medio,Sol
2025-01-20 07:00:00,V060,Bus,40.43861225978366,-3.693884364128803,46,alto,Retiro
2025-02-03 06:35:00,V042,Moto,40.43390173918226,-3.6989734935983627,60,alto,Sol
2025-01-27 11:21:00,V191,Taxi,40.42894836050693,-3.6810356526637866,36,bajo,Centro
2025-01-07 19:28:00,V110,Moto,40.43317435565528,-3.7022412540852763,27,bajo,Moncloa
2025-01-02 06:58:00,V085,Bus,40.43620911499181,-3.6829784440434006,56,bajo,Sol
2025-01-04 09:57:00,V053,Bus,40.42327260127134,-3.7095946196262646,9,bajo,Sol
2025-01-20 18:34:00,V081,Bus,40.411310029682646,-3.714884868266583,68,alto,Sol
2025-01-26 15:22:00,V172,Moto,40.416756283509656,-3.7115180314190837,67,alto,Moncloa
2025-01-16 17:29:00,V031,Bus,40.42659841826538,-3.699234357506099,35,bajo,Retiro
2025-01-24 12:01:00,V184,Bus,40.41035831403383,-3.713572922823551,19,medio,Retiro
2025-01-26 23:30:00,V171,Taxi,40.424066901737966,-3.7150484749344823,35,medio,Moncloa
2025-01-17 07:54:00,V031,Moto,40.41260753998411,-3.6915864427698284,23,medio,Moncloa
2025-01-26 20:10:00,V067,Bus,40.41381326530878,-3.6924526797417156,26,medio,Centro
2025-01-16 20:10:00,V164,Moto,40.42708706186267,-3.7175171600464556,50,medio,Centro
2025-01-24 16:49:00,V084,Bus,40.40726379356533,-3.708335156483504,47,medio,Moncloa
2025-01-16 16:20:00,V040,Moto,40.4015552982498,-3.6839638103609786,26,bajo,Retiro
2025-01-09 13:41:00,V095,Moto,40.42603501483405,-3.6924781446748582,35,bajo,Moncloa
2025-01-31 05:10:00,V121,Bus,40.410081705829704,-3.687653305404047,38,medio,Retiro
2025-01-21 08:59:00,V181,Moto,40.41443211323616,-3.7008169655553655,64,medio,Sol
2025-01-01 15:40:00,V131,Taxi,40.42438367478039,-3.690963346873235,61,medio,Sol
2025-01-30 05:14:00,V095,Moto,40.41608460878669,-3.7139380353018865,39,alto,Centro
2025-02-01 11:59:00,V153,Bus,40.42089808011061,-3.7049580685865435,55,alto,Retiro
2025-01-23 04:32:00,V058,Moto,40.42815845961784,-3.696262142818458,17,alto,Sol
2025-01-23 16:14:00,V115,Taxi,40.41134784311026,-3.6813016385487702,58,alto,Centro
2025-01-30 22:44:00,V155,Moto,40.41555216843765,-3.7053163471627393,47,medio,Sol
2025-01-04 21:32:00,V174,Moto,40.40747232350755,-3.6829709301050717,43,medio,Retiro
2025-01-17 09:54:00,V155,Taxi,40.435296732952516,-3.687229466534457,43,medio,Centro
2025-01-10 02:05:00,V122,Bus,40.428421136644666,-3.709818931952852,61,medio,Moncloa
2025-01-12 16:26:00,V142,Taxi,40.437393449957455,-3.7025054698489304,7,bajo,Retiro
2025-01-14 04:16:00,V194,Bus,40.40746759754261,-3.704953424497307,10,bajo,Sol
2025-02-04 10:20:00,V012,Bus,40.42514815090193,-3.7093517324853758,70,alto,Sol
2025-01-12 08:35:00,V068,Moto,40.43669570935112,-3.680145942741837,5,bajo,Centro
2025-01-08 21:10:00,V039,Moto,40.40784905243306,-3.692570633323146,12,bajo,Moncloa
2025-01-31 13:45:00,V061,Taxi,40.418564859940794,-3.694879412384637,46,bajo,Sol
2025-01-25 12:21:00,V161,Taxi,40.435524442482766,-3.70919849643621,62,bajo,Moncloa
2025-01-05 05:00:00,V024,Bus,40.42410334598909,-3.711894011506245,49,medio,Sol
2025-01-19 16:50:00,V036,Taxi,40.40959308762096,-3.6812765564395593,16,alto,Centro
2025-01-20 12:40:00,V052,Bus,40.420271345382886,-3.682840339588118,12,alto,Retiro
2025-01-26 13:12:00,V064,Bus,40.4227849290551,-3.693333216291772,70,medio,Moncloa
2025-01-04 00:16:00,V049,Taxi,40.417521263520065,-3.7021296078258343,49,bajo,Sol
2025-01-29 10:15:00,V047,Moto,40.40711754634161,-3.717662791847273,46,medio,Sol
2025-01-11 03:03:00,V111,Bus,40.412082712680686,-3.717464639004571,53,bajo,Centro
2025-01-23 15:10:00,V068,Taxi,40.436501585730916,-3.704213825967545,63,alto,Centro
2025-01-29 18:22:00,V091,Bus,40.43719693334219,-3.6963592305256547,63,bajo,Sol
2025-01-10 19:21:00,V113,Moto,40.416769271327674,-3.7039000607504535,14,alto,Centro
2025-01-19 10:32:00,V070,Taxi,40.41702364573939,-3.714752006185139,70,alto,Centro
2025-01-12 07:41:00,V200,Taxi,40.43737770032443,-3.694060405087898,9,medio,Retiro
2025-01-01 22:33:00,V027,Taxi,40.421259066193784,-3.6978584620801622,66,bajo,Centro
2025-02-03 08:10:00,V139,Moto,40.42674495264521,-3.6823625970094773,28,medio,Moncloa
2025-01-01 06:59:00,V078,Moto,40.43406823454878,-3.704133352071484,33,medio,Centro
2025-01-19 09:34:00,V062,Bus,40.405464604888266,-3.7070435949544445,19,medio,Centro
2025-01-13 18:59:00,V093,Moto,40.40229301189223,-3.7152558159480598,61,bajo,Centro
2025-01-05 17:53:00,V029,Taxi,40.43183320834733,-3.71044177886831,22,alto,Centro
2025-01-10 21:34:00,V174,Bus,40.421061854111095,-3.70949093988993,13,medio,Moncloa
2025-02-02 07:51:00,V013,Bus,40.425301612201636,-3.6806052546758194,5,medio,Retiro
2025-01-12 16:43:00,V005,Bus,40.425552099689405,-3.717941600664477,24,bajo,Moncloa
2025-01-14 05:58:00,V077,Moto,40.4128057175573,-3.717907123558226,53,bajo,Retiro
2025-01-22 21:19:00,V117,Taxi,40.43460585768254,-3.6806401698701325,26,alto,Sol
2025-01-14 19:48:00,V059,Bus,40.43555282511851,-3.6989215781843106,58,alto,Moncloa
2025-01-30 11:22:00,V052,Moto,40.41550260528629,-3.6959723276286005,7,bajo,Retiro
2025-01-30 15:34:00,V197,Bus,40.4156274930889,-3.7037059803480865,41,medio,Sol
2025-01-16 22:02:00,V183,Taxi,40.400215908447265,-3.6859958559459054,29,medio,Sol
2025-01-27 11:57:00,V187,Taxi,40.43572583838153,-3.694519256768535,57,bajo,Sol
2025-01-11 17:59:00,V147,Moto,40.436221610536045,-3.703941739448292,60,bajo,Centro
2025-01-17 05:37:00,V106,Moto,40.42504555695783,-3.6899086242020274,53,medio,Retiro
2025-01-11 23:17:00,V002,Moto,40.41058146994358,-3.6888028330345186,38,medio,Moncloa
2025-01-12 07:01:00,V113,Moto,40.43115265637382,-3.7085579538839415,67,bajo,Moncloa
2025-01-29 10:01:00,V096,Moto,40.4119640857724,-3.7009752002214085,41,bajo,Moncloa
2025-02-04 01:07:00,V061,Bus,40.40619911449754,-3.7039985588936086,44,alto,Retiro
2025-01-16 21:03:00,V199,Moto,40.41480394259639,-3.6812757188552494,12,bajo,Moncloa
2025-01-16 20:25:00,V056,Taxi,40.433278695256746,-3.7115543989970057,9,bajo,Retiro
2025-01-18 06:31:00,V166,Bus,40.432053576967824,-3.68025100320989,31,medio,Centro
2025-02-02 02:37:00,V129,Moto,40.422672157662234,-3.688247969655755,65,bajo,Centro
2025-01-11 21:51:00,V195,Moto,40.43531542069513,-3.6835697239672816,68,alto,Moncloa
2025-01-04 01:33:00,V106,Bus,40.402793375295495,-3.6993107173362003,22,bajo,Sol
2025-01-26 04:06:00,V123,Taxi,40.40304713128372,-3.710072368240429,38,alto,Retiro
2025-01-26 07:44:00,V055,Bus,40.4094554007764,-3.6862250072635043,53,alto,Centro
2025-01-18 04:44:00,V171,Taxi,40.42358181335794,-3.715973216219268,11,alto,Moncloa
2025-01-24 00:14:00,V166,Taxi,40.439576952901,-3.688165458138276,9,medio,Sol
2025-01-16 23:01:00,V100,Taxi,40.439795568145136,-3.705940290971503,45,bajo,Moncloa
2025-01-14 11:47:00,V109,Bus,40.403242227872646,-3.7176252188903627,16,alto,Sol
2025-01-11 15:04:00,V010,Moto,40.40738686556736,-3.6876524016063312,19,medio,Sol
2025-01-23 10:04:00,V031,Moto,40.41841253457384,-3.710175505716774,7,alto,Moncloa
2025-01-24 23:04:00,V012,Taxi,40.411857554954274,-3.6949052461394336,51,bajo,Retiro
2025-01-01 08:16:00,V104,Taxi,40.43434503232692,-3.7074240916764936,46,bajo,Retiro
2025-01-23 22:27:00,V075,Bus,40.41997786855177,-3.6930203460389976,43,medio,Sol
2025-01-23 19:05:00,V027,Moto,40.41703423080696,-3.697978749195212,26,bajo,Retiro
2025-01-29 12:23:00,V182,Bus,40.432155694798375,-3.7137175174096835,63,alto,Sol
2025-01-13 10:34:00,V008,Bus,40.42197476939118,-3.695239530739554,30,bajo,Retiro
2025-01-30 21:26:00,V058,Bus,40.421094554315,-3.691293146982111,10,bajo,Retiro
2025-01-23 18:21:00,V055,Moto,40.439104736889426,-3.701487644969588,67,alto,Moncloa
2025-01-04 21:24:00,V012,Taxi,40.42679854482289,-3.706066706544017,14,medio,Centro
2025-01-28 04:56:00,V198,Taxi,40.40456865661255,-3.6905849316271793,57,medio,Centro
2025-01-24 06:27:00,V001,Moto,40.4276328761364,-3.7092736795365036,9,medio,Moncloa
2025-02-04 06:45:00,V034,Taxi,40.4324236101056,-3.7025975586955786,6,bajo,Moncloa
2025-02-04 10:58:00,V013,Moto,40.43801053396371,-3.684443386272802,11,medio,Centro
2025-01-18 08:51:00,V184,Taxi,40.4023337333494,-3.7053095772757616,54,bajo,Centro
2025-01-08 12:56:00,V128,Bus,40.43267332794867,-3.6858977904762864,42,alto,Sol
2025-01-27 23:45:00,V066,Moto,40.435107788819586,-3.6889587703680244,27,medio,Sol
2025-02-01 05:10:00,V172,Bus,40.420575351393786,-3.69707152796638,16,medio,Retiro
2025-01-28 20:31:00,V121,Bus,40.4113649302785,-3.698576878522327,39,medio,Sol
2025-01-30 13:24:00,V027,Taxi,40.40711217199468,-3.7185608429383525,27,medio,Retiro
2025-01-13 12:54:00,V110,Bus,40.433864583926365,-3.719072752798404,51,bajo,Moncloa
2025-01-30 22:08:00,V136,Bus,40.415677148261445,-3.6901955398811617,28,alto,Moncloa
2025-01-09 20:30:00,V150,Taxi,40.436540947906636,-3.691724853372205,16,alto,Retiro
2025-01-20 20:06:00,V145,Bus,40.411482456594086,-3.7145756720822716,54,bajo,Centro
2025-01-08 20:44:00,V039,Moto,40.418933186966065,-3.6800111816040064,10,bajo,Retiro
2025-01-28 17:39:00,V187,Taxi,40.43553436074428,-3.686990603114097,55,bajo,Centro
2025-01-29 12:15:00,V167,Bus,40.42126037391576,-3.7167188269634885,22,alto,Moncloa
2025-01-22 14:34:00,V105,Moto,40.4275798999642,-3.7173481285491334,17,bajo,Centro
2025-01-10 16:02:00,V111,Bus,40.43987938970716,-3.692144224589516,16,alto,Centro
2025-01-12 15:51:00,V130,Moto,40.4359781298874,-3.7038630855066246,37,bajo,Moncloa
2025-01-16 08:44:00,V127,Taxi,40.406340506921296,-3.713371760946121,10,bajo,Retiro
2025-01-30 01:26:00,V001,Taxi,40.40003110728072,-3.71715110492985,47,medio,Sol
2025-01-08 08:16:00,V029,Moto,40.41264743704853,-3.6928404767855745,16,medio,Sol
2025-02-02 17:54:00,V022,Taxi,40.430489280399215,-3.685087414948729,33,medio,Centro
2025-01-21 07:54:00,V111,Moto,40.41856959879376,-3.6833660177601004,7,medio,Moncloa
2025-01-09 13:23:00,V154,Moto,40.42561145636317,-3.7155783030935035,55,alto,Centro
2025-01-30 02:29:00,V140,Bus,40.42296508768885,-3.688233967873092,54,bajo,Centro
2025-01-09 11:55:00,V122,Moto,40.41864854079966,-3.7098595082489916,18,bajo,Centro
2025-01-16 13:49:00,V082,Taxi,40.43127396678725,-3.7161386431495558,35,alto,Retiro
2025-01-20 22:23:00,V077,Bus,40.4022270893853,-3.6902932527195564,22,alto,Centro
2025-01-12 17:22:00,V102,Taxi,40.40756390143183,-3.6860594074461512,25,bajo,Retiro
2025-01-10 10:56:00,V040,Taxi,40.40498381806287,-3.70210522867003,12,alto,Moncloa
2025-01-27 07:50:00,V197,Moto,40.4006952282128,-3.7121526435521415,45,bajo,Retiro
2025-01-29 13:34:00,V001,Bus,40.40548404577889,-3.705490269597721,7,alto,Retiro
2025-01-21 01:52:00,V089,Moto,40.42943134494674,-3.6986606455171778,14,bajo,Sol
2025-01-03 06:03:00,V096,Taxi,40.41169998525484,-3.6945928614345616,34,bajo,Centro
2025-01-01 07:57:00,V065,Bus,40.417183377342,-3.7188887930347416,37,alto,Sol
2025-01-29 06:58:00,V014,Taxi,40.425917048752645,-3.689962333355761,37,medio,Retiro
2025-01-05 19:19:00,V099,Bus,40.42359127820387,-3.692301659424087,9,medio,Centro
2025-01-19 09:23:00,V060,Bus,40.43909760952385,-3.7157209452451405,64,alto,Centro
2025-02-01 15:56:00,V099,Bus,40.41236722048169,-3.7020079258724485,24,medio,Moncloa
2025-01-15 13:50:00,V044,Bus,40.43983088240333,-3.702117959912886,9,medio,Centro
2025-01-06 08:01:00,V045,Moto,40.42825423555868,-3.691141151746494,20,bajo,Moncloa
2025-01-13 21:08:00,V135,Moto,40.40846702947413,-3.7144834711815315,70,bajo,Moncloa
2025-01-28 16:15:00,V011,Taxi,40.42570328400605,-3.6821218951722416,60,alto,Centro
2025-01-03 14:34:00,V053,Bus,40.40771884013512,-3.7009598266114416,12,alto,Sol
2025-01-21 02:05:00,V056,Moto,40.414330854567204,-3.7120308714817605,15,medio,Sol
2025-01-04 19:33:00,V095,Bus,40.42271546599773,-3.6900333882693337,25,bajo,Retiro
2025-01-07 05:12:00,V105,Moto,40.43832561683328,-3.6820283673588614,39,medio,Moncloa
2025-01-25 15:59:00,V035,Moto,40.426898106570185,-3.692087810120088,36,medio,Retiro
2025-01-21 05:36:00,V185,Bus,40.43716194667884,-3.713994159728472,45,bajo,Centro
2025-02-04 00:41:00,V166,Moto,40.43570067650604,-3.715288462767529,45,medio,Sol
2025-01-16 10:25:00,V024,Taxi,40.41978586718585,-3.69088234400446,67,alto,Centro
2025-01-15 12:55:00,V142,Bus,40.41851241669783,-3.694311543735883,48,bajo,Moncloa
2025-01-03 16:34:00,V074,Bus,40.43135402090804,-3.7130689844881117,5,bajo,Sol
2025-01-08 08:11:00,V108,Bus,40.42989095750254,-3.7085809641138336,63,medio,Sol
2025-01-27 21:28:00,V184,Taxi,40.41627835094668,-3.6826245616038347,15,medio,Retiro
2025-01-30 06:11:00,V184,Bus,40.40458538196552,-3.6973641826430246,67,medio,Retiro
2025-01-26 18:18:00,V142,Bus,40.43154670791089,-3.688989491177499,52,bajo,Moncloa
2025-02-01 18:55:00,V018,Moto,40.40104872901259,-3.710873795362096,32,medio,Sol
2025-01-25 18:14:00,V056,Moto,40.42309313733495,-3.7071987227554253,20,bajo,Centro
2025-01-02 03:14:00,V093,Bus,40.413841283450296,-3.685297487289901,17,alto,Sol
2025-01-30 02:31:00,V164,Moto,40.40464166795028,-3.683942958598301,17,alto,Centro
2025-01-03 09:11:00,V103,Taxi,40.418153448999185,-3.701016286091173,44,alto,Sol
2025-01-10 05:59:00,V052,Moto,40.40234052010172,-3.6924300637665013,8,bajo,Moncloa
2025-01-21 22:50:00,V189,Moto,40.4222029579534,-3.682664247164137,47,bajo,Sol
2025-02-04 16:03:00,V098,Bus,40.400779108090916,-3.7045058930877843,66,alto,Centro
2025-01-26 12:20:00,V085,Bus,40.40775791028478,-3.6953339195339705,27,alto,Moncloa
2025-01-25 03:21:00,V108,Taxi,40.424438744329414,-3.710504145291616,26,alto,Centro
2025-01-24 21:54:00,V013,Moto,40.412209775000825,-3.691035325192307,10,alto,Sol
2025-01-02 19:55:00,V012,Moto,40.41886861850673,-3.6836304386570733,70,alto,Sol
2025-01-26 15:28:00,V074,Bus,40.40518042965423,-3.715630560961518,48,bajo,Retiro
2025-01-08 21:58:00,V084,Bus,40.41194744829677,-3.7103865764305186,19,medio,Retiro
2025-01-10 20:54:00,V031,Moto,40.43637397385559,-3.71651880711014,50,bajo,Centro
2025-01-10 12:38:00,V114,Taxi,40.42056758136856,-3.7118702140291338,58,bajo,Moncloa
2025-01-01 04:01:00,V095,Bus,40.43322361292213,-3.691784337437053,25,bajo,Moncloa
2025-01-15 11:44:00,V161,Moto,40.4288419393925,-3.7008984020580646,17,alto,Moncloa
2025-01-06 07:45:00,V023,Taxi,40.430153334261014,-3.6927604729644945,22,alto,Retiro
2025-01-08 07:02:00,V103,Moto,40.42044123689566,-3.694764094235703,62,bajo,Centro
2025-01-17 01:45:00,V025,Moto,40.417926347602524,-3.6957698472066167,55,bajo,Moncloa
2025-02-03 23:15:00,V139,Bus,40.43107870005331,-3.7089310609767003,24,medio,Moncloa
2025-01-20 04:49:00,V001,Moto,40.423928896034,-3.69741732656044,36,medio,Sol
2025-01-18 22:42:00,V104,Moto,40.40691694950251,-3.6945206357591736,55,medio,Moncloa
2025-01-09 09:18:00,V098,Bus,40.437208154612236,-3.7185106735798876,12,medio,Moncloa
2025-01-31 02:34:00,V161,Bus,40.42909195615855,-3.6806231604568844,11,alto,Retiro
2025-01-02 04:40:00,V108,Moto,40.427708866666556,-3.705617560441698,41,medio,Retiro
2025-01-21 20:10:00,V133,Taxi,40.41643365314409,-3.7009580608407786,18,alto,Moncloa
2025-01-24 22:43:00,V021,Taxi,40.43031688998105,-3.680624964498758,60,medio,Centro
2025-01-11 10:48:00,V070,Bus,40.43587401169069,-3.689924413202536,66,alto,Centro
2025-01-07 16:17:00,V054,Bus,40.417297072487465,-3.71012358999561,21,medio,Retiro
2025-01-29 15:00:00,V113,Moto,40.419359293978424,-3.7054133036776395,9,bajo,Retiro
2025-01-30 13:16:00,V172,Bus,40.4246677373783,-3.711744736273541,29,bajo,Sol
2025-01-26 06:37:00,V020,Bus,40.41336180050597,-3.6843362173002525,9,medio,Retiro
2025-01-07 07:03:00,V150,Bus,40.41824147509395,-3.697892688846226,34,bajo,Moncloa
2025-01-01 04:41:00,V101,Taxi,40.40382230414764,-3.702960939300531,20,medio,Retiro
2025-01-29 07:21:00,V099,Moto,40.403460931542355,-3.704228303226455,69,alto,Sol
2025-01-17 22:09:00,V016,Taxi,40.401335995001915,-3.7053046611360885,41,alto,Sol
2025-01-11 17:48:00,V151,Moto,40.42795337526956,-3.68983637652788,69,medio,Sol
2025-01-31 10:57:00,V054,Taxi,40.438441174885575,-3.6955990157868586,24,alto,Sol
2025-01-12 19:12:00,V118,Bus,40.43781306720227,-3.6991306238532182,8,alto,Retiro
2025-01-24 11:29:00,V005,Moto,40.42274059367439,-3.714376744384907,41,alto,Moncloa
2025-01-18 13:28:00,V068,Taxi,40.437853677947864,-3.692602503117986,66,bajo,Retiro
2025-01-18 13:26:00,V024,Taxi,40.434497384848186,-3.7163767981435942,35,medio,Sol
2025-01-18 07:10:00,V111,Taxi,40.40930247397583,-3.7182471230720866,11,medio,Moncloa
2025-01-21 10:16:00,V185,Moto,40.43110280193625,-3.6920486549310536,22,bajo,Centro
2025-01-11 05:17:00,V154,Moto,40.423605449723475,-3.702085736616213,66,alto,Centro
2025-01-14 19:56:00,V142,Bus,40.40908062911455,-3.691978409358869,45,alto,Centro
2025-01-16 09:50:00,V176,Taxi,40.43951407605648,-3.7134923232240755,36,bajo,Sol
2025-01-25 18:03:00,V052,Taxi,40.40423582777003,-3.714870512844278,55,medio,Retiro
2025-01-03 14:29:00,V126,Bus,40.434086713115974,-3.680564953457196,32,bajo,Centro
2025-01-04 16:53:00,V058,Moto,40.40851357739854,-3.6872609289960154,62,alto,Sol
2025-01-14 09:08:00,V166,Bus,40.4368215962895,-3.7146059194669743,39,alto,Retiro
2025-01-13 07:54:00,V161,Taxi,40.439309781763534,-3.692083833856083,69,medio,Sol
2025-01-28 02:06:00,V174,Moto,40.41794780343938,-3.6954311082097573,31,medio,Sol
2025-01-04 03:50:00,V080,Moto,40.40382165219518,-3.715994554313634,52,alto,Retiro
2025-01-25 12:37:00,V079,Taxi,40.427164484996005,-3.711413647282034,8,medio,Moncloa
2025-01-06 11:58:00,V190,Moto,40.431284484187785,-3.719355688882267,68,alto,Centro
2025-01-16 22:06:00,V071,Taxi,40.41702634166061,-3.682709683597697,48,medio,Centro
2025-01-10 18:16:00,V187,Taxi,40.416570651493274,-3.6817421758698687,58,bajo,Retiro
2025-01-14 20:04:00,V100,Moto,40.43256090166628,-3.69512339818348,46,medio,Centro
2025-01-22 10:51:00,V022,Moto,40.40004822364596,-3.6876257740433656,39,medio,Moncloa
2025-01-17 01:05:00,V192,Moto,40.401857529389325,-3.7172827069036236,17,bajo,Retiro
2025-01-13 01:17:00,V140,Taxi,40.41993310551513,-3.7190819436239835,9,alto,Centro
2025-01-10 01:09:00,V165,Bus,40.406382205845176,-3.7137220976000593,42,medio,Moncloa
2025-01-09 22:51:00,V060,Moto,40.411135862276545,-3.699644075371925,24,medio,Centro
2025-01-31 22:27:00,V096,Moto,40.432777246602676,-3.694443003488259,12,bajo,Retiro
2025-01-04 20:09:00,V073,Moto,40.42130973902448,-3.719266511394739,11,bajo,Moncloa
2025-01-05 03:46:00,V013,Moto,40.42369689609804,-3.715624922470738,41,alto,Retiro
2025-01-22 17:18:00,V181,Bus,40.40817517822466,-3.694094353781086,30,alto,Retiro
2025-01-08 07:00:00,V069,Moto,40.43055430140645,-3.709941112408103,11,medio,Moncloa
2025-01-08 20:36:00,V087,Taxi,40.41763916051217,-3.718476625646361,49,alto,Moncloa
2025-01-24 12:11:00,V022,Taxi,40.418379395551575,-3.708076964461329,25,alto,Retiro
2025-02-02 16:54:00,V164,Taxi,40.40054836433695,-3.6961162772804204,10,bajo,Retiro
2025-01-13 15:23:00,V030,Bus,40.41808213775551,-3.6928285495133903,22,alto,Sol
2025-01-28 19:03:00,V150,Moto,40.40408478500785,-3.687431728314926,26,bajo,Centro
2025-01-30 17:39:00,V021,Bus,40.404607328146156,-3.713544979295073,27,bajo,Moncloa
2025-01-30 05:20:00,V122,Taxi,40.416970494285025,-3.7068550604390027,50,medio,Moncloa
2025-01-29 13:16:00,V035,Taxi,40.40021754907111,-3.6964560872766543,10,alto,Centro
2025-01-01 03:06:00,V168,Taxi,40.405407200541156,-3.7174068443239614,35,medio,Moncloa
2025-01-04 22:06:00,V098,Moto,40.401177533234076,-3.6805937629001724,40,medio,Centro
2025-01-07 10:59:00,V051,Moto,40.423735950043934,-3.693054654119558,15,bajo,Moncloa
2025-01-19 17:13:00,V061,Bus,40.40310915029216,-3.6838479012985887,11,alto,Sol
